name,garnish,serving_suggestion,ingredients,steps,review_count,url,website,image_url,ingredients_clean,serving_suggestion_clean,alcohol
Buena Vida (by Gonzalo Cabado),Sugar cane leaf and grapefruit zest twist,Serve in a Coupe glass,"['1 1⁄2 shot Bacardi Carta Blanca light rum', '1⁄2 shot *Special ingredient #1 (see above)', '3⁄4 shot Martini Riserva Speciale Bitter', '3⁄4 shot Lime juice (freshly squeezed)', '1⁄2 shot Pasteurised egg white']","SHAKE all ingredients with ice and fine strain into chilled glass.

Special ingredient #1: Cardamom honey",0,https://www.diffordsguide.com/cocktails/recipe/3996/buena-vida-by-gonzalo-cabado,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/14/20170cce8c7bf6407a4c21aa00b543b93d4f.jpg,"['Bacardi Carta Blanca light rum', 'Special ingredient', 'Martini Riserva Speciale Bitter', 'Lime juice', 'Pasteurised egg white']",Serve in a Coupe glass,rum
Empire of Dreams,Lime zest twist,Serve in a Coupe glass,"['1 2⁄3 shot Bacardi Carta Blanca light rum', '1 shot Pineapple juice (fresh pressed)', '1⁄3 shot De Kuyper Apricot Brandy liqueur', '1⁄3 shot Lime juice (freshly squeezed)', '1⁄6 shot Giffard Orgeat Syrup', '15 whole Roasted coffee beans']",SHAKE all ingredients with ice and fine strain into chilled glass.,0,https://www.diffordsguide.com/cocktails/recipe/3997/empire-of-dreams,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/14/20178c3efe0cb7cd15da67a5f0bad8fb7543.jpg,"['Bacardi Carta Blanca light rum', 'Pineapple juice', 'De Kuyper Apricot Brandy liqueur', 'Lime juice', 'Giffard Orgeat Syrup', 'whole Roasted coffee beans']",Serve in a Coupe glass,rum|brandy liqueur
Soirée Cup,Grapes & dust with freshly ground cinnamon,Serve in a Coupe glass,"['1 2⁄3 shot *Special ingredient #1 (see above)', '1 shot *Special ingredient #2 (see above)', '2⁄3 shot Honey syrup (3 honey to 1 water)', '1⁄12 shot Orange flower/blossom water', '1⁄3 shot Single cream / half-and-half']","SHAKE all ingredients with ice and fine strain into chilled glass.

Special ingredient #1: Green tea infused BACARDÍ Carta Blanca

Special ingredient #2: Muscatel wine",0,https://www.diffordsguide.com/cocktails/recipe/3998/soiree-cup,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/16/2017a8dd8e3367c00f0b1ab9d73cae3df0d5.jpg,"['Special ingredient', 'Special ingredient', 'Honey syrup', 'Orange flower blossom water', 'Single cream half and half']",Serve in a Coupe glass,
Original Connection,Maraschino cherry,Serve in a Rocks glass,"['1 1⁄2 shot Bacardi Carta Blanca light rum', '1⁄3 shot Rémy Martin 1738 Cognac', '1⁄2 shot *Special ingredient #1 (see above)', '1 dash Dandelion & Burdock Bitters', '1 dash Angostura Aromatic Bitters']","STIR all ingredients with ice and strain into ice-filled glass.

Special ingredient #1: Asian spice syrup
40pcs cloves
5pcs star anise
500ml sugar syrup 1:1",0,https://www.diffordsguide.com/cocktails/recipe/3999/original-connection,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/16/20173172bd1a2cb983e67eb764ffb7f9031c.jpg,"['Bacardi Carta Blanca light rum', 'Rémy Martin Cognac', 'Special ingredient', 'Dandelion Burdock Bitters', 'Angostura Aromatic Bitters']",Serve in a Rocks glass,rum|Cognac|bitters|Aromatic Bitters
Noble Daiquiri,Black raisins,Serve in a Coupe glass,"['2 shot Bacardi Carta Blanca light rum', '1⁄2 shot Commandaria Cypriot Wine', '1⁄2 shot *Special ingredient #1 (see above)', '1⁄2 gram Citric acid solution (1tsp citric acid dissolved in 90ml water)']","SHAKE all ingredients with ice and fine strain into chilled glass.

Special ingredient #1: Dried apricot infused Demerara sugar syrup",0,https://www.diffordsguide.com/cocktails/recipe/4000/noble-daiquiri,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/17/20179eb0ba9b23b30b501580b7d2780141cd.jpg,"['Bacardi Carta Blanca light rum', 'Commandaria Cypriot Wine', 'Special ingredient', 'gram Citric acid solution']",Serve in a Coupe glass,rum|wine
Columbo,Lemon zest twist,Serve in a Coupe glass,"['1 2⁄3 shot Bacardi Carta Blanca light rum', '1⁄2 shot *Special ingredient #1 (see above)', '1⁄3 shot Americano Bianco', '1 dash Angostura Aromatic Bitters']","STIR all ingredients with ice and strain into chilled glass.

Special ingredient #1: Homemade Sicilian lemon cordial",0,https://www.diffordsguide.com/cocktails/recipe/4001/columbo,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/17/20175d59e4af6d49bca44ab056ff3fb77009.jpg,"['Bacardi Carta Blanca light rum', 'Special ingredient', 'Americano Bianco', 'Angostura Aromatic Bitters']",Serve in a Coupe glass,rum|Aromatic Bitters
Under The Clouds,"Grapefruit, bear grass, sweet potato & white radish",Serve in a Coupe glass,"['1 1⁄3 shot Bacardi Carta Blanca light rum', '1⁄3 shot Rosato/rosé vermouth', '2⁄3 shot Lapponia Lakka Cloudberry', '1⁄3 shot Lime juice (freshly squeezed)', '2 spoon White caster sugar', '1 slice Orange peel']",SHAKE all ingredients with ice and fine strain into chilled glass.,0,https://www.diffordsguide.com/cocktails/recipe/4002/under-the-clouds,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/19/20173aa66298d5e5ab3d1efec0e44c4a4a64.jpg,"['Bacardi Carta Blanca light rum', 'Rosato rosé vermouth', 'Lapponia Lakka Cloudberry', 'Lime juice', 'White caster sugar', 'slice Orange peel']",Serve in a Coupe glass,rum|vermouth
Part of Me,Chocolate rim,Serve in a Coupe glass,"['1 gram Cinnamon stick', '1 2⁄3 shot Bacardi Carta Blanca light rum', '1⁄2 shot St-Germain elderflower liqueur', '1⁄3 shot Giffard Grenadine syrup', '7 drop Antésite anise', '7 drop Old-fashioned / old time bitters']",MUDDLE 1 gram of cinnamon and in base of glass. Add rum and leave to infuse for 3 minutes before adding other ingredients. SHAKE with ice and fine strain into chilled glass.,0,https://www.diffordsguide.com/cocktails/recipe/4003/part-of-me,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/29/2017ac012b3ca8c16adf4cfa96a396de8587.jpg,"['gram Cinnamon stick', 'Bacardi Carta Blanca light rum', 'St Germain elderflower liqueur', 'Giffard Grenadine syrup', 'Antésite anise', 'Old fashioned old time bitters']",Serve in a Coupe glass,rum|elderflower liqueur|bitters
Under My Skin,Lavender blossom,Serve in a Coupe glass,"['1⁄12 shot La Fée Parisienne absinthe', '2 dried Green cardamom pods', '2 shot Bacardi Carta Blanca light rum', '2⁄3 shot Lime juice (freshly squeezed)', '5⁄6 shot *Special ingredient #1 (see above)', '1⁄3 shot Pasteurised egg white']","SPRAY glass with absinthe. SHAKE all ingredients with ice and fine strain into chilled absinthe misted glass.

Special ingredient #1: Vanilla flavored honey",0,https://www.diffordsguide.com/cocktails/recipe/4004/under-my-skin,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/30/2017752502fb28345119a6c3e9650cd76b58.jpg,"['La Fée Parisienne absinthe', 'dried Green cardamom pods', 'Bacardi Carta Blanca light rum', 'Lime juice', 'Special ingredient', 'Pasteurised egg white']",Serve in a Coupe glass,absinthe|rum
BACARDÍ Elements,Basil leaf,Serve in a Coupe glass,"['6 fresh Basil leaves', '1 2⁄3 shot Bacardi Carta Blanca light rum', '5⁄6 shot Lime juice (freshly squeezed)', '5⁄6 shot Pink grapefruit juice (freshly squeezed)', '5⁄6 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', '1⁄6 shot Giffard Orgeat Syrup', '1 dash Angostura Aromatic Bitters']",SHAKE all ingredients with ice and fine strain into chilled glass.,4,https://www.diffordsguide.com/cocktails/recipe/4005/bacardI-elements,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/19/2017fff28992c2c75dd3e376ec8c1d1bddc6.jpg,"['Basil leaves', 'Bacardi Carta Blanca light rum', 'Lime juice', 'Pink grapefruit juice', 'Sugar syrup', 'Giffard Orgeat Syrup', 'Angostura Aromatic Bitters']",Serve in a Coupe glass,rum|Aromatic Bitters
Cuban Bishop,Long piece of orange peel studded with cloves,Serve in a Toddy glass,"['1 1⁄2 shot Bacardi Carta Blanca light rum', '5⁄6 shot Bacardi Carta Negra Superior', '5⁄6 shot Martini Rosso sweet vermouth', '3 drop Angostura Aromatic Bitters', '1 spoon *Special ingredient #1 (see above)']","POUR ingredients into heated blazer mug. Ignite mixture and lower garnish through flame into mixture. STIR. Remover garnish with tongs and place in serving vessel. POUR the hot drink into serving vessel over garnish.

Special ingredient #1: Ginger flavoured brown sugar",0,https://www.diffordsguide.com/cocktails/recipe/4006/cuban-bishop,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/20/201722b52616aa93fc0e16e9d41815bfbc9d.jpg,"['Bacardi Carta Blanca light rum', 'Bacardi Carta Negra Superior', 'Martini Rosso sweet vermouth', 'Angostura Aromatic Bitters', 'Special ingredient']",Serve in a Toddy glass,rum|vermouth|Aromatic Bitters
Nineteenth,Orange & lemon zest twists,Serve in a Coupe glass,"['1 1⁄2 shot Bacardi Carta Blanca light rum', '1⁄3 shot Martini Bianco vermouth', '2⁄3 shot Dutch Cacao white crème de cacao', '1 cube Demerara / dark Muscovado / brown sugar', '2⁄3 shot Lemon juice (freshly squeezed)']",SHAKE all ingredients with ice and fine strain into chilled glass.,1,https://www.diffordsguide.com/cocktails/recipe/4007/nineteenth,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/21/2017532e73597fd81240a816d214df5ece67.jpg,"['Bacardi Carta Blanca light rum', 'Martini Bianco vermouth', 'Dutch Cacao white cr me de cacao', 'Demerara dark Muscovado brown sugar', 'Lemon juice']",Serve in a Coupe glass,rum|vermouth
Dream Catcher,Dill sprig,Serve in an Old-fashioned glass,"['1 1⁄3 shot Bacardi Carta Blanca light rum', '1 shot Pomegranate juice', '1⁄3 shot *Special ingredient #1 (see above)', '1⁄12 shot Fernet liqueur']","SHAKE all ingredients with ice and fine strain into chilled glass.

Special ingredient #1: Dill syrup",0,https://www.diffordsguide.com/cocktails/recipe/4008/dream-catcher,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/25/2017d1dc3ea6e10d9c8c13f73d8f118228c7.jpg,"['Bacardi Carta Blanca light rum', 'Pomegranate juice', 'Special ingredient', 'Fernet liqueur']",Serve in an Old-fashioned glass,rum
Kitai,Rim the glass with Ibiza salt and hibiscus,Serve in a Coupe glass,"['1 2⁄3 shot Bacardi Carta Blanca light rum', '1 shot Sake', '1⁄2 shot *Special ingredient #1 (see above)', '1⁄2 shot Pineapple sugar syrup', '1⁄2 shot Lime juice (freshly squeezed)']","THROW all ingredients with ice and strain into chilled glass.

Special ingredient #1: Mieleaceto Castellari",0,https://www.diffordsguide.com/cocktails/recipe/4009/kitai,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/21/2017daa475c1d6db54114f5497d5ddf37223.jpg,"['Bacardi Carta Blanca light rum', 'Sake', 'Special ingredient', 'Pineapple sugar syrup', 'Lime juice']",Serve in a Coupe glass,rum
Mr Masso,Sugar cane swizzle stick & star anise.,Serve in a Collins glass,"['1 1⁄3 shot *Special ingredient #1 (see above)', '1 shot Bacardi 8 year old rum', '1 shot *Special ingredient #2 (see above)', '1 shot Spicy chili pepper syrup', '1 1⁄6 shot Lime juice (freshly squeezed)', '1⁄6 shot Filter coffee (hot)', '1⁄3 shot Chilled water']","SHAKE all ingredients with ice and strain into glass filled with crushed ice.

Special ingredient #1: BACARDÍ Superior infused with sugar cane

Special ingredient #2: Ratafía",0,https://www.diffordsguide.com/cocktails/recipe/4010/mr-masso,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/26/2017c56217d6aef03ed8f2f681f69a69651d.jpg,"['Special ingredient', 'Bacardi year old rum', 'Special ingredient', 'Spicy chili pepper syrup', 'Lime juice', 'Filter coffee', 'Chilled water']",Serve in a Collins glass,rum
Amalia (by Robert Kalvans),Dried basil leaf,Serve in a Coupe glass,"['1 1⁄2 shot Bacardi Carta Blanca light rum', '2⁄3 shot Apple juice', '2⁄3 shot Passion fruit syrup', '1⁄2 shot Lime juice (freshly squeezed)', '1⁄3 shot Pasteurised egg white', '10 fresh Basil leaves']",SHAKE all ingredients with ice and fine strain into chilled glass.,1,https://www.diffordsguide.com/cocktails/recipe/4011/amalia-by-robert-kalvans,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/22/20178cae562ba090af426683a21a7866acdb.jpg,"['Bacardi Carta Blanca light rum', 'Apple juice', 'Passion fruit syrup', 'Lime juice', 'Pasteurised egg white', 'Basil leaves']",Serve in a Coupe glass,rum
Rumpletini No. 2,Dried apple slice,Serve in a Coupe glass,"['1 2⁄3 shot Bacardi Carta Blanca light rum', '2⁄3 shot Americano Bianco', '2⁄3 shot Lime juice (freshly squeezed)', '2⁄3 shot Apple sugar syrup', '4 dash Ultravaganza Euro Bitters']",SHAKE all ingredients with ice and fine strain into chilled glass.,1,https://www.diffordsguide.com/cocktails/recipe/4012/rumpletini-no-2,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/27/20174b0c53a3619c80d85546cd6b9a2504aa.jpg,"['Bacardi Carta Blanca light rum', 'Americano Bianco', 'Lime juice', 'Apple sugar syrup', 'Ultravaganza Euro Bitters']",Serve in a Coupe glass,rum|bitters
Spring Revival,Mint leaf,Serve in a Coupe glass,"['3⁄4 inch Cucumber (fresh) (chopped)', '2 shot Bacardi Carta Blanca light rum', '2⁄3 shot Elderflower cordial', '2⁄3 shot Lime juice (freshly squeezed)', '5 fresh Mint leaves', '1⁄2 shot Pasteurised egg white']","MUDDLE cucumber in base of shaker. Add other ingredients, SHAKE with ice and strain back into shaker. DRY SHAKE (without ice) and fine strain into chilled glass.",1,https://www.diffordsguide.com/cocktails/recipe/4013/spring-revival,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/22/2017f2ad07a8b418ce0d396848d0a9734806.jpg,"['inch Cucumber', 'Bacardi Carta Blanca light rum', 'Elderflower cordial', 'Lime juice', 'Mint leaves', 'Pasteurised egg white']",Serve in a Coupe glass,rum
Ron de Olla,Orange zest twist,Serve in an Old-fashioned glass,"['1 unit *Special ingredient #1 (see above)', '1 shot Bacardi Carta Blanca light rum', '3 shot *Special ingredient #2 (see above)']","Macerate spice mix and rum in base of shake. Add chocolate, SHAKE with ice and fine strain into ice filled glass. Crown with crushed ice.

Special ingredient #1: Spice mix
5mg cinnamon, 5mg ground coffee, almond, star anise, 5ml vanilla essence, clove and orange peel.

Special ingredient #2: Chocolate solution
Hot chocolate powder mixed with hot water and allowed to cool.",0,https://www.diffordsguide.com/cocktails/recipe/4014/ron-de-olla,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/23/201795c209136c6d06703f45aaaab7044661.jpg,"['unit Special ingredient', 'Bacardi Carta Blanca light rum', 'Special ingredient']",Serve in an Old-fashioned glass,rum
Santiago Moment,Rose blossom & coffee bean,Serve in a Coupe glass,"['2 shot Bacardi Carta Blanca light rum', '1⁄12 shot Bebo Coffee Liqueur', '1⁄4 shot Giffard Noir de Bourgogne Cassis', '2⁄3 shot Pineapple juice (fresh pressed)', '2 dash Lime juice (freshly squeezed)', '1⁄6 fresh Pasteurised egg white']",SHAKE all ingredients with ice and fine strain into chilled glass.,1,https://www.diffordsguide.com/cocktails/recipe/4015/santiago-moment,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/27/2017ab554eafa8afdf11826e3594e4d344ec.jpg,"['Bacardi Carta Blanca light rum', 'Bebo Coffee Liqueur', 'Giffard Noir de Bourgogne Cassis', 'Pineapple juice', 'Lime juice', 'Pasteurised egg white']",Serve in a Coupe glass,rum|Coffee Liqueur
The Leaf Nose,Mint sprig,Serve in a Coupe glass,"['1 1⁄3 shot Bacardi Carta Blanca light rum', '2⁄3 shot Lemon juice (freshly squeezed)', '1⁄3 shot Dutch Cacao white crème de cacao', '1⁄6 shot Green Chartreuse liqueur', '1⁄6 shot Yellow Chartreuse liqueur', '1⁄2 shot Pasteurised egg white']",SHAKE all ingredients with ice and strain back into shaker. DRY SHAKE (without ice) and fine strain into chilled glass.,0,https://www.diffordsguide.com/cocktails/recipe/4016/the-leaf-nose,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/23/20170212eae86960a25aa117676fb5a0b1be.jpg,"['Bacardi Carta Blanca light rum', 'Lemon juice', 'Dutch Cacao white cr me de cacao', 'Green Chartreuse liqueur', 'Yellow Chartreuse liqueur', 'Pasteurised egg white']",Serve in a Coupe glass,rum|Chartreuse liqueur|Chartreuse liqueur
Catalizador,None,Serve in a Coupe glass,"['1 1⁄2 shot Bacardi Carta Blanca light rum', '1⁄3 shot Martini Bianco vermouth', '1 1⁄6 shot Camomile tea syrup (2:1)', '1⁄3 shot Lemon juice (freshly squeezed)', '1⁄2 shot Pasteurised egg white', '2 dash Angostura Aromatic Bitters']",SHAKE all ingredients with ice and strain back into shaker. DRY SHAKE (without ice) and fine strain into chilled glass.,1,https://www.diffordsguide.com/cocktails/recipe/4017/catalizador,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/28/20176bddd9ec56941063798c3263a7e0f90d.jpg,"['Bacardi Carta Blanca light rum', 'Martini Bianco vermouth', 'Camomile tea syrup', 'Lemon juice', 'Pasteurised egg white', 'Angostura Aromatic Bitters']",Serve in a Coupe glass,rum|vermouth|Aromatic Bitters
Guayaba Arabica,Grated coffee bean,Serve in a Coupe glass,"['1 1⁄2 shot Bacardi Carta Blanca light rum', '1 shot Guava juice', '3⁄4 shot *Special ingredient #1 (see above)', '3⁄4 shot Lime juice (freshly squeezed)', '5 sprig Coriander / cilantro leaves', '1 pinch Salt']","SHAKE all ingredients with ice and fine strain into chilled glass.

Special ingredient #1: Coffee scented simple syrup",1,https://www.diffordsguide.com/cocktails/recipe/4018/guayaba-arabica,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/29/201712655848d68f291a214fae44f32526b4.jpg,"['Bacardi Carta Blanca light rum', 'Guava juice', 'Special ingredient', 'Lime juice', 'sprig Coriander cilantro leaves', 'pinch Salt']",Serve in a Coupe glass,rum
The Globetrotter,"Blueberry, lemon zest twist & mint sprig.",Serve in a Coupe glass,"['1 1⁄3 shot Bacardi Carta Blanca light rum', '1⁄3 shot Peachtree peach schnapps', '2⁄3 shot *Special ingredient #1 (see above)', '2⁄3 shot Earl Grey tea (cold)', '1⁄3 shot Lemon juice (freshly squeezed)', '1⁄6 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)']","SHAKE all ingredients with ice and fine strain into chilled glass.

Special ingredient #1: Quince juice",0,https://www.diffordsguide.com/cocktails/recipe/4019/the-globetrotter,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/24/2017ca3c8997138996612ff3a91fc0a398a4.jpg,"['Bacardi Carta Blanca light rum', 'Peachtree peach schnapps', 'Special ingredient', 'Earl Grey tea', 'Lemon juice', 'Sugar syrup']",Serve in a Coupe glass,rum
Guantanamera,Orange zest twist and spray of absinthe,Serve in a Coupe glass,"['2 shot Bacardi Carta Blanca light rum', '1 shot Martini Rosso sweet vermouth', '3 drop Xocolatl mole bitters']",STIR all ingredients with ice and strain into chilled glass.,0,https://www.diffordsguide.com/cocktails/recipe/4020/guantanamera,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/24/201736da0fd9c34654a48fd5c8c7d885d925.jpg,"['Bacardi Carta Blanca light rum', 'Martini Rosso sweet vermouth', 'Xocolatl mole bitters']",Serve in a Coupe glass,rum|vermouth|bitters
