name,garnish,serving_suggestion,ingredients,steps,review_count,url,website,image_url
Ginger Snap,Lemon zest twist,Serve in a Collins glass,"['1 shot Rutte Dry Gin', '1⁄2 shot Ginger liqueur', '1⁄2 shot De Kuyper Triple Sec (40%)', '1⁄2 shot Lemon juice (freshly squeezed)', '1 dash Angostura Aromatic Bitters', '2 shot Thomas Henry Ginger Ale']",SHAKE first 5 ingredients with ice and strain into an ice-filled glass. TOP with ginger ale.,12,https://www.diffordsguide.com/cocktails/recipe/2425/ginger-snap,diffords,https://cdn.diffords.com/contrib/stock-images/2016/8/19/2016d66e5b1ecb2c46b0b6df81833190453e.jpg
Golden Reign,Orange zest twist,Serve in a Martini glass,"['1 1⁄2 shot Havana Club 3 Year Old rum', ""1⁄2 shot Galliano L'Autentico liqueur"", '1⁄2 shot Grand Marnier or other cognac orange liqueur', '1 shot Single cream / half-and-half', '1⁄6 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)']",SHAKE all ingredients with ice and fine strain into chilled glass.,0,https://www.diffordsguide.com/cocktails/recipe/2426/golden-reign,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/45/20167873588a8cfb8b27a933d13be0e75c62.jpg
Good Hope Plantation Rum Punch,Luxardo Maraschino cherry,"Serve in a Double old-fashioned
Photographed in a Libbey Old Fashioned 11oz","['2⁄3 shot Overproof pot still rum', '2⁄3 shot De Kuyper Triple Sec (40%)', '2⁄3 shot Orange Curaçao liqueur', '2⁄3 shot Lime juice (freshly squeezed)', '1 1⁄2 shot Thomas Henry Soda Water']",SHAKE first 4 ingredients with ice and strain into ice-filled glass. TOP with soda and briefly stir.,4,https://www.diffordsguide.com/cocktails/recipe/2427/good-hope-plantation-rum-punch,diffords,https://cdn.diffords.com/contrib/stock-images/2021/10/6172be5450f29.jpg
Goody-Goody,Orange zest twist,Serve in a Martini glass,"['2 shot Rutte Dry Gin', '1 shot Dubonnet/French rouge aromatised wine', '1⁄4 shot Lemon juice (freshly squeezed)', '1⁄2 shot Yellow Chartreuse liqueur']",SHAKE all ingredients with ice and fine strain into chilled glass.,7,https://www.diffordsguide.com/cocktails/recipe/2428/goody-goody,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/02/20160f64db50952b2ed1512adeac7e620c12.jpg
Grand Designs,Rosemary sprig,Serve in a Coupe glass,"['1 1⁄2 inch Rosemary sprig', '1 1⁄2 shot Rutte Dry Gin', '1 shot St-Germain elderflower liqueur', '1⁄4 shot Martini Extra Dry vermouth', '3⁄4 shot Pineapple juice (fresh pressed)']","MUDDLE rosemary in base of shaker. Add other ingredients, SHAKE with ice and fine strain into chilled glass.",4,https://www.diffordsguide.com/cocktails/recipe/2429/grand-designs,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/10/2016b0bb89af62a48f0c9ce11be4b2a7691d.jpg
Grand Slam,Strawberry on rim,Serve in a Coupe glass,"['1 2⁄3 shot Swedish Punsch liqueur', '5⁄6 shot Martini Extra Dry vermouth', '5⁄6 shot Martini Rosso sweet vermouth']",SHAKE all ingredients with ice and fine strain into chilled glass.,3,https://www.diffordsguide.com/cocktails/recipe/2430/grand-slam,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/24/201671b9b17b285814bc623e8992cde0a4e5.jpg
Grape Cocktail,Red grapes,Serve in a Martini glass,"['12 fresh Green grapes (seedless)', '2 shot Ketel One Vodka', '1⁄4 shot Green Chartreuse liqueur']","MUDDLE grapes in base of shaker. Add other ingredients, SHAKE with ice and fine strain into chilled glass",2,https://www.diffordsguide.com/cocktails/recipe/2431/grape-cocktail,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/29/2016885029c1c584a1c7f17df7477ba9af5e.jpg
Grapefruit Daiquiri #2 (Alcohol-free*),Lime wedge,Serve in an Old-fashioned glass,"['2 shot Pink grapefruit juice (freshly squeezed)', '1 shot Lime juice (freshly squeezed)', '1⁄2 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', '2 dash Angostura Aromatic Bitters']",SHAKE all ingredients with ice and fine strain into chilled glass.,3,https://www.diffordsguide.com/cocktails/recipe/2432/grapefruit-daiquiri-2-alcohol-free,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/49/2016c65f173dc92474fee3bbba9455243282.jpg
Green Beetle,Lemon zest twist,Serve in a Martini glass,"['2 shot Patrón Reposado tequila', '1⁄2 shot Pallini Limoncello liqueur', '1⁄2 shot Agave syrup', '1⁄12 shot La Fée Parisienne absinthe']",SHAKE all ingredients with ice and fine strain into chilled glass.,8,https://www.diffordsguide.com/cocktails/recipe/2433/green-beetle,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/02/2016c57f8e944307b780d306debd6f0e852b.jpg
Green Melon Sour,Lemon slice & cherry on stick (sail),Serve in an Old-fashioned glass,"['2 shot Green melon liqueur', '1⁄2 shot Lemon juice (freshly squeezed)', '1⁄2 shot Lime juice (freshly squeezed)']",SHAKE all ingredients with ice and strain into ice-filled glass.,4,https://www.diffordsguide.com/cocktails/recipe/2434/green-melon-sour,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/59/20163f1c1eb1b5d0e726dca9bebd4e3509de.jpg
Guardabosques,Pineapple wedge,Serve in an Old-fashioned glass,"['1 1⁄2 shot Patrón Reposado tequila', '1 shot Green melon liqueur']",SHAKE ingredients with ice and strain into ice-filled glass.,4,https://www.diffordsguide.com/cocktails/recipe/2435/guardabosques,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/51/201679f8f51de7ed3c1147c6cae3e365e16f.jpg
Guard's Cocktail,Orange zest twist,Serve in a Martini glass,"['1 1⁄2 shot Rutte Dry Gin', '3⁄4 shot Martini Rosso sweet vermouth', '1⁄6 shot Grand Marnier or other cognac orange liqueur', '1 dash Orange Bitters by Angostura']",SHAKE all ingredients with ice and fine strain into chilled glass.,3,https://www.diffordsguide.com/cocktails/recipe/2436/guards-cocktail,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/53/2016653b644634836911328c388ddc59cfe8.jpg
Habanero,Orange zest twist,Serve in a Martini glass,"['1 slice Red jalapeño/fresno chili (10,000 SHU) deseeded & chopped (fine sliced)', '1 slice Root ginger (thumbnail-sized slice)', '2 shot Bacardi Carta Blanca light rum', '1 shot Drambuie liqueur', '3⁄4 shot Lime juice (freshly squeezed)', '2 spoon Honey sugar syrup', '2 dash Orange Bitters by Angostura', '1⁄2 shot Pasteurised egg white']","MUDDLE ginger and chilli in base of shaker. Add other ingredients, SHAKE with ice and fine-strain into chilled glass.",1,https://www.diffordsguide.com/cocktails/recipe/2437/habanero,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/14/2016317bf083161c1283eb4798810d692d24.jpg
Hand Grenade,Whole lime with scored skin,Serve in a Collins glass,"['5⁄6 shot Rutte Dry Gin', '5⁄6 shot Bacardi Carta Blanca light rum', '5⁄6 shot Ketel One Vodka', '1 1⁄4 shot Green melon liqueur', '1 1⁄4 shot Pineapple juice (fresh pressed)']",SHAKE all ingredients with ice and strain into glass filled with crushed ice.,10,https://www.diffordsguide.com/cocktails/recipe/2438/hand-grenade,diffords,https://cdn.diffords.com/contrib/stock-images/2016/7/57/2016a65132bcb8ef565e11185490cf850b19.jpg
He's At Home,Lime zest twist,Serve in a Collins glass,"['1⁄2 shot Lime juice (freshly squeezed)', '2 shot Green Chartreuse liqueur', ""1 dash Bob's Peppermint Bitters""]",SHAKE all ingredients with ice and fine strain into glass filled with crushed ice.,0,https://www.diffordsguide.com/cocktails/recipe/2439/hes-at-home,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/57/2016c771a774b24a5781fc89cff86ea566b4.jpg
Hesitation,Lemon zest twist,Serve in a Martini glass,"['2 shot Swedish Punsch liqueur', '1 shot Bourbon whiskey', '1⁄4 shot Lemon juice (freshly squeezed)', '1⁄3 shot Chilled water (omit if using wet ice)']",SHAKE all ingredients with ice and fine strain into chilled glass.,1,https://www.diffordsguide.com/cocktails/recipe/2440/hesitation,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/38/20165d5ed890acfda7f571ace48148cd0a1c.jpg
Hibiscus Kiss,Lemon zest twist (discarded),Serve in a Flute glass,"['1 candied Hibiscus flower in syrup', '3⁄4 shot Pear flavoured vodka', '3⁄4 shot St-Germain elderflower liqueur', 'Top up with Brut Champagne']",Place hibiscus flower in base of chilled glass. Add rest of ingredients and gently stir.,1,https://www.diffordsguide.com/cocktails/recipe/2441/hibiscus-kiss,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/40/2017d79a7864c927e81f47027c06df016a1a.jpg
Hibiscus Margarita,Wild hibiscus flower,Serve in a Martini glass,"['2 shot Patrón Reposado tequila', '1 shot Lime juice (freshly squeezed)', '1 shot Hibiscus sugar syrup']",SHAKE all ingredients with ice and fine strain into chilled glass.,5,https://www.diffordsguide.com/cocktails/recipe/2442/hibiscus-margarita,diffords,https://cdn.diffords.com/contrib/stock-images/2016/12/19/2016f604269a14995920f87a3f34c3a26337.jpg
Highland Drum,Orange zest twist,Serve in a Coupe glass,"['2 shot Speyside single malt Scotch whisky', '1 shot Martini Extra Dry vermouth', '3⁄4 shot Drambuie liqueur', '1⁄4 shot Orange juice (freshly squeezed)', '1 spoon Honey sugar syrup', '2 dash Angostura Aromatic Bitters']",SHAKE all ingredients with ice and fine strain into chilled glass.,1,https://www.diffordsguide.com/cocktails/recipe/2443/highland-drum,diffords,https://cdn.diffords.com/contrib/stock-images/2016/12/21/20167b6b664971cafd78bcfbf69cd7020a27.jpg
Hobson,Orange slice,Serve in an Old-fashioned glass,"['2 shot Rutte Sloe Gin', '1 shot De Kuyper Triple Sec (40%)', '1⁄4 shot La Fée Parisienne absinthe']",SHAKE all ingredients with ice and strain into glass filled with crushed ice.,2,https://www.diffordsguide.com/cocktails/recipe/2444/hobson,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/32/2016ef7b3cfcc6a4e54b73d051d41086dd2c.jpg
Hoffman House,Lemon zest twist,Serve in a Martini glass,"['2 1⁄2 shot Rutte Dry Gin', '1⁄2 shot Martini Extra Dry vermouth', '2 dash Orange Bitters by Angostura']",SHAKE all ingredients with ice and fine strain into chilled glass.,1,https://www.diffordsguide.com/cocktails/recipe/2445/hoffman-house,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/36/2016fbe8d8ae5d4f1037638285c2c570797d.jpg
Honi Honi,"Pineapple wedge, Luxardo Maraschino cherry & mint sprig",Serve in an Old-fashioned glass,"['2 shot Bourbon whiskey', '1⁄2 shot De Kuyper Triple Sec (40%)', '3⁄4 shot Lime juice (freshly squeezed)', '1⁄2 shot Giffard Orgeat Syrup', '1⁄4 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)']",SHAKE all ingredients with ice and fine strain into glass filled with crushed ice.,14,https://www.diffordsguide.com/cocktails/recipe/2446/honi-honi,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/05/2016e6ee5c9b4dcdb62cd4c9bfdfd966c2a5.jpg
Hoyt's Daiquirí,Lime slice (seared),Serve in a Coupe glass,"['2 shot Havana Club 3 Year Old rum', '1 shot Lime juice (burnt)', '1⁄4 shot Jägermeister', '1⁄2 shot Vanilla sugar syrup', '1⁄2 shot Pasteurised egg white']",Sear two halves of lime with a chef's blow torch and squeeze into a shaker. SHAKE all remaining ingredients with ice and fine strain into chilled glass.,4,https://www.diffordsguide.com/cocktails/recipe/2447/hoyts-daiquiri,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/29/20165ba0a5ba3040079d03c7555e6886da08.jpg
Hula Hula or Hoola-Hoola Cocktail,Pineapple wedge on rim with Luxardo Maraschino cherry,Serve in a Coupe glass,"['1 shot Rutte Dry Gin', '1 shot Orange Curaçao liqueur', '1 shot Orange juice (freshly squeezed)']",SHAKE all ingredients with ice and fine strain into chilled glass.,1,https://www.diffordsguide.com/cocktails/recipe/2448/hula-hula-or-hoola-hoola-cocktail,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/31/2016a8626b12c60e5438c89e46c7edb87c3b.jpg
Ideal,Serve with almonds on the side,Serve in a Coupe glass,"['5⁄6 shot Rutte Dry Gin', '5⁄6 shot Martini Extra Dry vermouth', '5⁄6 shot Martini Rosso sweet vermouth', '1⁄6 shot Luxardo Maraschino liqueur', '1⁄4 shot Pink grapefruit juice (freshly squeezed)']",SHAKE all ingredients with ice and fine strain into chilled glass.,8,https://www.diffordsguide.com/cocktails/recipe/2449/ideal,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/03/2016080ef8a5493b404095735ddcdac8edd2.jpg
In-Seine,White grapes on stick,Serve in an Old-fashioned glass,"['1 shot Rémy Martin 1738 Cognac', '1 shot Bourbon whiskey', '1 shot St-Germain elderflower liqueur', '3 dash La Fée Parisienne absinthe']",STIR all ingredients with ice and strain into ice-filled glass (preferably over a chunk of block ice).,46,https://www.diffordsguide.com/cocktails/recipe/2451/in-seine,diffords,https://cdn.diffords.com/contrib/stock-images/2020/07/5f170857100cb.jpg
Indian Sunset,Mango slice,Serve in a Martini glass,"['2 whole Green cardamom pods', '2 shot Ketel One Vodka', '1⁄2 shot Ginger liqueur', '1 shot Mango purée', '1⁄2 shot Lime juice (freshly squeezed)', '1⁄6 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)']","MUDDLE cardamom in base of shaker. Add other ingredients, SHAKE with ice and fine strain into chilled glass.",2,https://www.diffordsguide.com/cocktails/recipe/2452/indian-sunset,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/52/2016150643c514fc053665b5b40552da4feb.jpg
Indochine,Fresh ginger slice,Serve in a Coupe glass,"['2 shot Ketel One Vodka', '1 shot Ginger liqueur', '3⁄4 shot Pineapple juice (fresh pressed)']",SHAKE all ingredients with ice and fine strain into chilled glass.,2,https://www.diffordsguide.com/cocktails/recipe/2453/indochine,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/53/201600772b8b974970deadc097ff4585879a.jpg
Italian Sour,Lemon slice & cherry on stick (sail),Serve in an Old-fashioned glass,"[""1⁄2 shot Galliano L'Autentico liqueur"", '1⁄2 shot Liquore Strega', '1⁄2 shot Italian red bitter liqueur', '1 shot Lemon juice (freshly squeezed)', '1 dash Angostura Aromatic Bitters', '1⁄2 shot Pasteurised egg white']",SHAKE all ingredients and strain into ice-filled chilled glass.,0,https://www.diffordsguide.com/cocktails/recipe/2454/italian-sour,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/12/2016842208c5ffa1baa3c4e07d7333458342.jpg
The Jägerita,Lime wedge,Serve in a Coupe glass,"['2 shot Jägermeister', '1 shot De Kuyper Triple Sec (40%)', '1 shot Lime juice (freshly squeezed)', '1⁄4 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)']",SHAKE all ingredients with ice and fine strain into chilled glass.,14,https://www.diffordsguide.com/cocktails/recipe/2455/the-jagerita,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/27/2017d94b1e7e46351a6740f4f4cb786f8863.jpg
Jalisco Flower,Grapefruit zest twist &/or edible white flowers,Serve in a Collins glass,"['1⁄2 shot Patrón Reposado tequila', '3⁄4 shot St-Germain elderflower liqueur', '1 shot Grapefruit juice (ruby red)', '3 shot Brut Champagne']",SHAKE first 3 ingredients with ice and strain into ice-filled glass. TOP with champagne/sparkling wine and briefly stir.,15,https://www.diffordsguide.com/cocktails/recipe/2456/jalisco-flower,diffords,https://cdn.diffords.com/contrib/stock-images/2021/10/6172be82006f5.jpg
Jamaican Me Crazy,Passion fruit & mint sprig,Serve in a Hurricane glass,"['1 1⁄2 shot Passion fruit juice', '2 shot Bacardi Carta Blanca light rum', '1 shot Coconut rum liqueur (35-40% alc./vol.)', '2 shot Orange juice (freshly squeezed)', '2 shot Cranberry juice (sweetened)', '1 1⁄2 shot Lime juice (freshly squeezed)', '3⁄4 shot Giffard Grenadine syrup']",SHAKE all ingredients with ice and strain into glass filled with crushed ice.,6,https://www.diffordsguide.com/cocktails/recipe/2457/jamaican-me-crazy,diffords,https://cdn.diffords.com/contrib/stock-images/2016/11/18/2016333bf59558207e9afb813d71070417aa.jpg
Josephine Baker,Dust with cinnamon powder,Serve in a Martini glass,"['1 1⁄2 shot Rémy Martin 1738 Cognac', '1 1⁄2 shot Tawny port', '1 shot De Kuyper Apricot Brandy liqueur', '1⁄4 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', '1 fresh Lemon peel', '1 fresh Egg yolk']",SHAKE all ingredients with ice and fine strain into chilled glass.,1,https://www.diffordsguide.com/cocktails/recipe/2458/josephine-baker,diffords,https://cdn.diffords.com/contrib/stock-images/2017/1/41/2017385b840528a283714ab6045bb2df848e.jpg
Judgement Day,Spray of Pimento Dram,Serve in a Coupe glass,"['1 shot BarSol Mosto Verde Italia Pisco', '1⁄6 shot La Fée Parisienne absinthe', '1⁄2 shot Lime juice (freshly squeezed)', '1⁄2 shot Lemon juice (freshly squeezed)', '1⁄4 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', '1⁄2 shot Pasteurised egg white']",SHAKE with ice and fine strain into chilled glass.,4,https://www.diffordsguide.com/cocktails/recipe/2459/judgement-day,diffords,https://cdn.diffords.com/contrib/stock-images/2016/12/17/20167e3b23afdca108c0ea05f37eea98537a.jpg
Juniport Fizz,Mint sprig,Serve in a Fizz or Highball (8oz to 10oz),"['1 1⁄2 shot Rutte Dry Gin', '1⁄2 shot Tawny port', '3⁄4 shot Lemon juice (freshly squeezed)', '1⁄2 shot Sugar syrup (65.0°brix, 2 sugar to 1 water rich syrup)', 'Top up with Soda from siphon']",SHAKE first 4 ingredients with ice and strain into empty chilled glass. TOP with soda from a siphon.,3,https://www.diffordsguide.com/cocktails/recipe/2460/juniport-fizz,diffords,https://cdn.diffords.com/contrib/stock-images/2016/12/38/20161f50efd5caed1ec56d4c3b5d47996961.jpg
Kangaroo Dry Martini,Lemon zest twist,Serve in a Martini glass,"['2 shot Ketel One Vodka', '1⁄2 shot Martini Extra Dry vermouth', '1 dash Orange Bitters by Angostura (optional)']",STIR all ingredients with ice and strain into chilled glass.,11,https://www.diffordsguide.com/cocktails/recipe/2461/kangaroo-dry-martini,diffords,https://cdn.diffords.com/contrib/stock-images/2016/12/45/2016a1b7a60cbbf048f3998cffd1df390496.jpg
